"Date","ZAL","ES1438A","ES1480A","ES1396A","ES1992A","ES0691A","ES0692A","ES1148A","ES1679A","ES1856A","ES2090A","ES1453A","ES1929A","ES1903A","ES1910A","ES2011A","ES2012A","ES1684A","ES1231A","ES1891A","ES0584A","ES1262A","ES1018A","ES1551A","ES1814A","ES1817A","ES1126A","ES0971A","ES1339A","ES1815A","ES1773A","ES1899A","ES1122A","ES1123A","ES2109A","ES1124A","ES1208A","ES1666A","ES1312A","ES1812A","ES1125A","ES1135A","ES1642A","ES1397A","ES1923A","ES1816A","ES1999A","ES1347A","ES1778A","ES1275A","ES1311A","ES1851A","ES1348A","ES1982A","ES1225A","ES2034A","ES1215A","ES2017A","ES1930A","ES1948A","ES1855A","ES1854A","ES0010R","ES0014R"
"2023-09-16 21:00:00",7.3,35,21,16,33,24,24,42,17,35,18,36,NA,17,7,10,11,23,13,21,25,21,60,19,39,36,24,14,31,13,9,7,8,10,8,9,NA,14,NA,5,17,19,19,14,7,28,NA,4,2,20,NA,5,NA,1,26,12,11,13,4,2,4,1,1.88,4.02
"2023-09-16 22:00:00",12.6,32,28,20,19,31,30,42,25,21,4,29,NA,20,8,10,12,24,15,15,23,18,38,25,28,26,23,22,42,14,8,15,6,11,7,7,NA,12,NA,8,14,17,18,17,8,31,NA,4,2,18,NA,4,NA,1,26,13,11,4,5,2,6,1,1.26,4.12
"2023-09-16 23:00:00",15.4,41,23,17,12,35,21,39,30,20,12,32,NA,19,8,9,16,32,12,11,24,14,22,20,26,25,23,26,23,11,6,18,6,8,12,6,NA,9,NA,6,12,12,18,16,9,34,NA,4,2,14,NA,3,NA,1,22,15,9,1,5,3,2,1,3.77,3.4
"2023-09-17 00:00:00",17,39,22,22,12,40,24,35,35,26,4,31,NA,25,10,10,17,27,10,10,17,8,18,12,25,29,17,21,13,13,5,15,6,7,10,7,NA,9,NA,5,12,9,15,13,7,14,NA,5,2,10,NA,2,NA,1,20,16,10,1,4,1,2,1,4.85,2.92
"2023-09-17 01:00:00",27.6,24,17,16,9,36,25,30,31,13,1,27,NA,31,21,13,15,19,9,11,16,8,15,16,19,26,13,17,11,13,7,17,6,9,7,8,NA,12,NA,4,11,10,15,13,6,9,NA,4,2,12,NA,2,NA,1,18,18,10,4,5,1,5,1,4.44,3.56
"2023-09-17 02:00:00",20.9,31,12,12,6,28,20,28,15,9,1,25,NA,41,15,12,19,17,6,10,14,6,13,14,16,15,11,13,18,13,8,12,7,9,11,9,NA,10,NA,3,7,8,17,10,8,12,NA,4,2,11,NA,2,NA,1,16,17,4,17,4,2,4,1,4.18,4.1
"2023-09-17 03:00:00",16.5,28,12,11,8,20,21,25,15,10,1,21,NA,24,6,15,13,15,6,16,16,7,13,10,15,18,12,12,15,9,9,11,7,10,10,10,NA,9,NA,3,10,9,16,11,9,10,NA,4,2,9,NA,1,NA,1,15,19,3,13,5,3,4,2,3.58,4.43
"2023-09-17 04:00:00",15.8,17,8,12,6,14,26,23,14,10,1,21,NA,20,8,16,12,13,6,9,19,9,14,9,17,23,13,16,13,8,8,7,7,11,8,11,NA,7,NA,2,10,8,14,14,7,15,NA,4,2,8,NA,2,NA,1,14,17,4,6,6,2,6,2,3.58,4.14
"2023-09-17 05:00:00",16.6,22,9,15,12,11,26,22,10,8,1,21,NA,19,6,13,12,15,7,8,21,16,16,14,20,24,13,15,10,7,8,5,6,10,15,10,NA,10,NA,2,8,6,13,15,7,20,NA,5,1,9,NA,2,NA,2,14,16,6,4,6,2,6,3,2.94,2.04
"2023-09-17 06:00:00",15.9,25,13,17,16,14,31,21,13,10,2,20,NA,24,4,16,13,15,7,12,19,20,19,16,24,28,12,15,12,7,8,6,7,8,18,12,NA,14,NA,2,9,8,12,12,9,21,NA,4,1,8,NA,3,NA,1,12,18,7,4,5,2,9,2,3.26,2.51
"2023-09-17 07:00:00",13.5,25,16,13,11,16,25,25,16,10,2,23,NA,24,6,18,18,20,15,15,26,28,21,18,30,21,13,16,13,8,11,6,10,11,20,11,NA,16,NA,6,7,6,10,10,9,19,NA,5,1,12,NA,2,NA,1,12,14,9,3,6,5,8,1,3.6,1.9
"2023-09-17 08:00:00",22.9,26,15,12,7,16,14,26,18,11,1,22,NA,22,6,15,16,19,12,17,28,18,26,17,26,24,12,27,14,7,12,7,8,8,15,13,NA,16,NA,7,9,8,12,9,9,8,NA,5,1,13,NA,2,NA,1,12,9,10,3,7,6,6,1,2.2,1.22
"2023-09-17 09:00:00",26,19,11,11,10,11,10,11,10,7,3,13,NA,18,8,15,15,15,11,10,23,16,28,17,20,18,13,18,11,6,11,5,6,10,14,11,NA,13,NA,9,10,7,12,8,8,3,NA,2,1,8,NA,4,NA,1,13,10,9,5,6,5,3,1,2.13,0.66
"2023-09-17 10:00:00",25.1,14,12,8,6,4,7,3,4,4,2,5,NA,15,9,12,32,8,7,8,12,15,21,7,15,13,10,15,13,4,12,3,4,5,9,7,NA,8,NA,3,12,9,13,9,8,2,NA,3,1,4,NA,6,NA,1,12,5,3,2,4,3,2,1,3.13,0.28
"2023-09-17 11:00:00",25.3,17,12,11,6,2,9,2,4,5,3,6,NA,16,7,9,24,4,5,6,16,17,17,4,12,9,10,11,13,3,11,13,4,5,12,8,NA,6,4,5,12,8,14,10,9,2,NA,2,1,3,NA,7,NA,1,14,6,4,2,4,1,2,1,2.02,0.63
"2023-09-17 12:00:00",17.2,14,7,8,6,3,8,2,3,5,4,5,NA,25,10,9,17,4,4,5,18,14,13,4,11,8,9,19,9,6,8,6,5,5,5,7,NA,4,9,9,7,6,13,9,6,2,NA,3,1,4,NA,10,NA,2,10,6,3,1,3,1,2,1,2.31,0.95
"2023-09-17 13:00:00",10.4,15,5,9,4,3,19,3,3,10,7,5,NA,19,8,8,10,4,4,4,5,11,13,3,5,6,11,26,8,11,2,4,4,6,2,6,NA,5,8,10,6,4,5,3,6,1,NA,2,1,4,NA,3,NA,1,8,6,3,1,4,2,2,1,1.68,0.9
"2023-09-17 14:00:00",8.9,19,8,18,6,2,16,2,5,11,5,3,NA,21,10,14,13,4,6,3,6,12,15,4,3,5,8,23,9,5,2,1,3,6,2,6,NA,5,4,11,7,4,3,2,5,1,NA,2,2,4,NA,5,NA,1,8,7,4,1,4,2,2,1,1.67,0.84
"2023-09-17 15:00:00",8.4,20,8,15,6,2,19,3,3,7,4,4,NA,14,8,13,16,8,9,4,12,13,23,6,3,5,10,36,7,5,2,1,3,6,3,7,NA,2,7,13,9,6,3,2,5,1,NA,3,2,5,NA,7,NA,1,13,8,4,1,4,1,2,3,1.88,1.53
"2023-09-17 16:00:00",11,66,19,39,24,5,22,4,4,7,20,5,NA,10,5,11,11,9,8,6,9,20,34,12,5,5,12,26,7,4,3,1,4,11,5,9,NA,4,2,18,21,7,7,4,6,1,NA,4,2,7,NA,12,NA,1,13,9,5,1,5,2,3,2,1.78,2.08
"2023-09-17 17:00:00",7.3,51,36,24,17,7,10,4,8,18,27,5,NA,11,5,8,9,23,25,7,11,28,49,17,4,5,13,21,5,9,2,1,6,15,5,11,NA,7,7,20,24,6,9,9,6,2,NA,4,3,4,NA,20,NA,2,12,8,7,1,6,2,5,1,2.53,1.97
"2023-09-17 18:00:00",9.1,38,27,11,8,8,12,5,10,31,12,8,NA,12,7,11,7,12,26,9,18,26,40,14,7,9,15,30,6,4,7,3,8,9,7,13,NA,18,7,16,21,12,10,7,9,2,NA,4,3,10,NA,19,NA,4,12,11,10,1,7,1,7,1,1.66,1.8
"2023-09-17 19:00:00",10.3,37,29,21,11,12,15,18,12,25,6,17,NA,18,NA,15,10,13,17,11,18,24,38,16,40,16,16,23,12,9,9,7,9,14,15,17,NA,19,8,5,17,24,12,9,10,10,NA,4,3,22,NA,12,NA,4,11,18,6,2,7,1,9,1,1.3,1.13
"2023-09-17 20:00:00",14.3,41,25,23,17,24,16,37,26,18,5,30,NA,17,NA,11,9,15,18,16,30,22,27,19,32,26,23,13,10,11,6,7,13,21,15,28,NA,24,5,5,19,17,13,16,10,9,NA,4,2,14,NA,13,NA,1,10,14,8,2,8,1,15,1,1.32,1.22
"2023-09-17 21:00:00",10.4,30,19,18,15,43,16,47,47,16,6,27,NA,18,6,9,7,12,16,20,28,20,19,19,30,21,22,20,5,16,3,7,10,21,10,16,NA,11,7,3,9,13,12,18,5,8,NA,4,1,17,NA,13,NA,1,10,11,7,1,5,2,13,1,1.32,1.15
"2023-09-17 22:00:00",6.6,18,13,11,9,18,11,18,20,12,3,23,NA,13,3,9,6,12,19,19,25,13,14,11,19,18,20,19,7,11,6,6,6,14,12,13,NA,13,10,4,8,15,11,15,3,16,NA,4,1,14,NA,11,NA,1,16,13,4,1,5,2,4,1,1.19,1.21
"2023-09-17 23:00:00",8,8,6,6,4,8,6,7,8,7,4,9,NA,12,3,4,5,11,11,15,23,11,14,12,16,16,15,6,6,11,2,5,7,16,11,12,NA,18,7,9,12,8,9,13,4,5,NA,4,2,12,NA,11,NA,1,14,9,4,1,6,2,5,2,1.32,0.85
"2023-09-18 00:00:00",10.5,6,5,5,4,6,5,8,7,4,2,12,NA,12,3,2,2,6,9,15,20,8,12,7,15,13,11,13,6,7,5,6,8,13,12,9,NA,25,5,6,7,8,3,7,3,4,NA,4,2,12,NA,3,NA,1,10,8,3,1,5,1,4,1,1.55,1.44
"2023-09-18 01:00:00",20.7,6,7,7,5,10,6,17,15,3,2,16,NA,13,3,7,5,7,8,9,22,7,12,5,18,9,14,19,6,8,5,6,7,9,11,11,NA,17,5,3,7,11,7,2,3,5,NA,4,1,13,NA,2,NA,1,8,8,5,2,4,1,4,1,2.94,2.09
"2023-09-18 02:00:00",32.6,11,7,9,5,10,8,12,12,7,5,15,NA,15,3,22,9,8,10,8,32,10,11,6,21,10,16,26,5,8,4,8,7,6,7,8,NA,8,8,3,5,7,7,4,4,6,NA,3,1,13,NA,1,NA,1,9,7,4,2,4,1,2,1,6.34,2.19
"2023-09-18 03:00:00",36.8,14,10,10,6,16,11,17,14,8,4,21,NA,25,6,24,9,10,10,17,29,17,16,9,22,18,14,35,7,10,5,14,8,8,8,11,NA,9,10,3,8,7,14,5,7,6,NA,3,1,17,NA,2,NA,1,9,7,2,3,4,1,2,1,7.04,1.14
"2023-09-18 04:00:00",31.1,19,16,13,14,19,15,37,26,10,3,33,NA,26,9,39,10,11,18,31,35,43,17,21,40,31,23,45,20,14,13,16,11,12,10,16,NA,19,12,5,17,13,16,13,9,12,NA,3,1,12,NA,3,NA,1,12,7,6,3,3,1,3,1,5.99,2.42
"2023-09-18 05:00:00",35.8,40,32,29,20,27,38,43,33,23,8,53,NA,29,11,31,11,16,30,45,45,50,37,24,39,31,27,36,32,29,14,27,11,24,8,21,NA,35,22,4,29,18,33,23,12,13,NA,2,1,19,NA,7,NA,1,24,7,16,5,3,1,6,1,5.39,3.57
"2023-09-18 06:00:00",34.7,42,35,31,14,31,55,54,34,22,9,47,NA,36,15,43,13,23,42,41,43,45,46,25,41,45,29,37,28,18,18,19,9,18,26,19,NA,30,30,3,32,19,34,27,3,26,NA,3,1,22,NA,15,NA,1,30,15,16,5,3,5,3,1,6.63,2.46
"2023-09-18 07:00:00",32.1,35,22,26,15,24,27,27,28,14,10,29,NA,29,12,43,NA,15,32,36,43,33,32,16,41,33,18,24,22,8,11,10,6,13,21,18,NA,28,22,2,29,13,28,17,3,19,NA,2,1,33,NA,9,NA,1,19,10,13,7,3,1,3,1,5.22,2.98
"2023-09-18 08:00:00",27.7,29,18,14,9,15,17,19,15,12,5,20,NA,25,NA,11,NA,7,12,32,20,18,17,8,19,15,10,12,11,3,5,7,7,19,5,15,NA,43,15,2,16,11,5,8,2,9,NA,2,1,33,NA,5,NA,1,13,6,10,8,3,1,3,1,5.86,1.81
"2023-09-18 09:00:00",68.1,34,15,12,7,14,14,21,15,9,5,18,NA,29,7,8,NA,6,10,13,13,18,16,5,10,10,14,10,8,2,4,14,4,17,4,12,NA,25,8,2,13,9,4,5,3,9,NA,3,1,16,NA,6,NA,1,8,6,NA,6,3,1,3,1,5.82,0.66
"2023-09-18 10:00:00",53,30,16,11,6,14,16,32,13,11,3,19,NA,16,4,6,NA,5,8,9,11,20,15,NA,10,10,15,12,7,2,3,5,9,6,3,8,NA,14,8,3,13,9,4,3,4,6,NA,2,1,7,NA,7,NA,1,9,6,NA,1,3,1,2,1,NA,0.79
"2023-09-18 11:00:00",23.7,25,15,11,6,16,NA,17,12,8,3,17,NA,10,5,6,NA,4,7,9,13,20,16,6,9,8,14,13,7,2,4,2,4,4,3,5,NA,13,6,2,10,7,3,4,5,7,14,2,1,7,NA,10,NA,1,9,5,4,1,3,1,2,1,NA,0.71
"2023-09-18 12:00:00",20.9,20,13,10,6,10,13,16,16,7,3,18,NA,8,5,6,NA,3,7,8,16,16,16,6,11,10,13,9,6,2,5,1,5,4,4,6,NA,13,8,2,9,5,4,3,5,7,10,3,1,5,NA,9,NA,1,8,6,3,1,3,1,3,1,NA,0.61
"2023-09-18 13:00:00",18.7,29,18,11,9,24,14,17,30,7,2,17,NA,8,6,6,NA,4,7,11,17,20,19,6,10,9,12,10,4,1,2,1,5,6,4,6,8,15,5,4,10,7,3,3,5,6,13,2,1,7,4,9,NA,1,8,6,4,2,3,1,4,1,3.28,0.67
"2023-09-18 14:00:00",19.1,41,27,11,10,33,17,19,37,7,3,17,NA,8,6,7,NA,5,8,17,14,25,16,7,10,10,17,15,3,2,2,1,3,5,4,6,6,13,5,4,10,10,5,4,5,9,18,2,1,5,3,10,NA,1,10,7,5,7,3,1,5,1,3.27,0.75
"2023-09-18 15:00:00",15.5,33,29,11,13,25,15,18,28,8,3,19,NA,7,5,7,NA,5,10,13,16,26,29,8,12,10,16,14,3,2,2,1,3,6,6,6,8,16,7,3,14,14,5,6,5,11,21,3,1,7,2,16,NA,1,14,7,10,1,3,1,5,1,3.9,1.21
"2023-09-18 16:00:00",16.8,30,32,12,15,26,16,18,24,12,4,23,NA,8,5,7,NA,6,10,15,23,18,33,9,13,11,17,12,6,2,4,1,5,6,9,7,15,17,6,2,18,15,6,6,5,14,22,3,2,8,3,20,NA,1,15,7,13,1,3,1,5,1,3.31,1.11
"2023-09-18 17:00:00",14.8,30,33,18,19,26,24,28,30,16,5,29,NA,10,6,8,NA,7,14,30,25,27,28,11,15,16,14,10,9,4,6,4,6,7,12,10,13,26,11,3,18,14,5,6,4,35,48,3,2,13,3,22,NA,1,16,9,20,1,5,1,12,1,2.81,1.01
"2023-09-18 18:00:00",21.3,19,20,12,5,20,25,29,22,15,5,25,NA,11,7,11,NA,10,16,16,26,33,22,15,33,22,12,12,11,6,7,5,7,14,31,20,30,29,23,6,14,12,10,11,5,29,52,4,2,19,4,10,NA,1,27,11,25,4,7,1,18,1,3.42,1.17
"2023-09-18 19:00:00",19.2,26,13,10,7,11,15,22,16,12,6,22,NA,12,11,14,NA,13,18,15,46,28,18,27,60,23,23,13,15,4,8,3,7,13,59,28,50,63,29,2,11,12,11,12,7,15,23,5,3,34,3,4,NA,1,24,13,19,3,6,1,12,1,2.8,2.32
"2023-09-18 20:00:00",20.8,25,12,8,5,14,12,30,12,10,6,19,NA,9,16,13,NA,14,23,16,47,24,22,21,49,34,24,23,18,5,6,2,10,18,30,35,27,71,38,2,17,13,17,18,9,9,21,4,2,26,1,4,NA,1,19,18,15,2,5,1,7,1,2.62,2.59
"2023-09-18 21:00:00",18.4,16,13,10,6,18,17,28,10,9,4,24,NA,13,9,7,NA,18,19,11,35,29,15,24,54,57,33,47,21,17,7,3,10,15,14,18,16,42,22,2,17,11,17,10,8,7,29,5,2,19,2,3,NA,1,16,15,8,1,4,1,3,1,2.69,3
"2023-09-18 22:00:00",23.4,31,11,11,8,21,15,40,14,10,3,35,NA,15,6,23,NA,21,15,19,38,15,21,29,40,44,30,36,15,20,NA,10,7,13,16,13,9,14,14,6,18,8,18,9,6,8,22,5,2,24,1,2,NA,1,13,15,8,2,4,2,2,1,2.99,2.97
"2023-09-18 23:00:00",26.6,22,21,17,8,27,21,46,27,14,3,36,NA,7,5,17,NA,21,13,11,33,10,18,35,38,32,30,33,24,18,NA,20,6,10,21,10,10,12,9,2,13,10,14,4,6,10,14,6,2,20,1,2,NA,1,9,12,10,8,4,1,2,1,2.59,2.83
"2023-09-19 00:00:00",46.6,20,16,17,6,25,19,33,33,12,2,30,NA,5,4,12,NA,17,14,15,30,6,13,18,29,39,30,31,NA,19,NA,16,6,14,20,9,13,11,11,10,10,8,14,7,6,11,10,5,3,16,1,2,NA,1,10,11,11,14,4,1,3,1,2.22,2.44
"2023-09-19 01:00:00",37,34,15,18,7,24,33,36,33,10,5,33,NA,5,4,7,NA,22,10,12,31,4,11,25,29,20,31,30,NA,14,NA,12,8,11,16,9,21,23,11,4,9,10,13,6,6,10,17,4,3,16,2,1,NA,1,11,9,9,9,4,1,3,1,1.81,2.74
"2023-09-19 02:00:00",43,45,24,27,10,24,40,32,26,16,11,31,NA,6,4,11,NA,19,9,14,36,9,14,13,30,22,25,30,NA,12,NA,9,7,12,26,10,14,21,17,2,6,11,12,9,7,10,11,4,2,15,1,2,NA,1,12,10,5,13,4,1,2,2,1.82,2.71
"2023-09-19 03:00:00",26.9,40,19,15,17,6,38,10,5,11,12,35,NA,11,6,8,NA,23,25,18,35,21,30,24,34,28,29,34,NA,11,NA,12,8,12,17,17,19,15,22,3,9,8,16,12,8,21,13,5,2,23,2,2,NA,1,11,12,7,10,4,2,4,2,1.69,2.2
"2023-09-19 04:00:00",41.5,44,19,15,19,13,36,47,11,7,15,34,NA,20,12,36,NA,34,29,29,38,29,37,36,40,36,30,37,NA,15,NA,20,12,19,26,16,28,26,24,3,16,12,26,15,10,38,21,9,2,29,2,3,NA,1,17,14,7,10,4,2,4,1,1.71,1.95
"2023-09-19 05:00:00",32.4,51,30,28,37,41,48,45,29,39,18,38,NA,26,18,38,NA,37,41,32,59,42,43,45,57,40,35,40,NA,19,NA,18,19,24,35,18,38,33,32,2,16,19,30,18,12,33,28,11,2,35,1,6,NA,1,24,13,14,15,4,2,5,1,1.66,2.08
"2023-09-19 06:00:00",39.7,56,47,59,56,42,61,44,59,50,24,37,NA,31,18,39,NA,34,40,39,50,43,47,52,58,38,29,40,NA,22,NA,25,14,24,36,19,32,45,29,2,17,21,32,17,13,28,32,6,3,38,2,8,NA,1,29,14,15,12,4,1,8,2,3.45,2.15
"2023-09-19 07:00:00",42.2,70,50,40,NA,43,46,44,67,30,31,38,NA,31,17,44,NA,27,38,29,47,38,37,55,57,45,31,37,NA,24,NA,24,16,24,31,20,25,34,29,14,17,18,15,19,13,21,38,5,3,34,4,6,NA,1,27,18,16,8,4,1,7,1,1.61,1.73
"2023-09-19 08:00:00",33.8,82,68,29,NA,37,27,51,59,29,28,38,NA,29,14,43,NA,NA,36,38,38,67,31,49,62,43,30,34,NA,22,NA,30,11,15,25,15,14,26,30,12,17,20,21,14,10,11,40,NA,1,38,2,6,NA,1,13,11,17,6,4,5,6,2,1.75,1.93
"2023-09-19 09:00:00",36.5,47,45,21,NA,17,21,34,42,31,17,29,NA,14,8,33,NA,NA,25,32,44,30,25,37,47,44,25,30,NA,16,NA,11,6,7,22,12,14,10,11,13,20,24,16,12,7,11,18,NA,1,21,1,6,NA,1,9,8,15,5,4,4,4,3,2.01,NA
"2023-09-19 10:00:00",17.5,56,41,33,NA,23,23,20,31,14,NA,31,NA,15,8,26,NA,NA,14,33,38,24,19,9,37,28,19,26,NA,6,NA,1,5,7,9,15,13,9,9,13,21,12,7,7,3,6,21,3,2,18,1,6,NA,1,9,6,10,8,6,4,6,3,2.75,1.93
"2023-09-19 11:00:00",9.8,47,44,24,13,12,16,10,17,21,NA,18,NA,9,5,11,NA,13,13,21,46,19,22,9,11,18,18,29,NA,3,NA,1,5,9,6,9,19,11,10,12,NA,10,3,3,3,4,18,3,3,15,1,4,NA,1,9,6,9,6,7,3,5,3,2.73,1.76
"2023-09-19 12:00:00",10.4,35,36,21,12,10,13,8,12,19,11,9,NA,7,4,7,NA,11,12,14,30,30,38,26,15,18,9,24,NA,4,NA,1,3,6,6,8,14,10,14,11,NA,6,3,3,2,3,14,4,2,15,1,6,NA,1,8,6,7,2,5,1,9,1,1.61,NA
"2023-09-19 13:00:00",9.2,28,25,16,12,13,13,8,14,14,12,11,NA,8,4,6,NA,9,10,12,30,24,38,13,10,15,6,30,NA,4,NA,1,4,7,6,9,13,9,12,4,NA,9,4,2,4,3,14,3,4,10,1,7,NA,1,8,5,5,1,4,2,3,1,1.51,NA
"2023-09-19 14:00:00",11.4,41,26,16,13,11,11,7,13,12,13,11,NA,7,4,7,NA,11,11,12,31,29,43,19,11,15,8,18,NA,4,NA,1,3,6,7,10,19,8,10,9,NA,11,10,5,14,2,15,3,9,8,1,8,NA,1,6,5,9,2,4,2,3,1,1.78,3.03
"2023-09-19 15:00:00",11.7,48,35,18,9,16,10,10,17,16,9,13,NA,8,6,8,NA,12,14,13,36,32,54,17,14,18,7,17,NA,6,NA,1,3,6,10,10,17,9,9,3,NA,11,16,14,13,6,21,5,5,14,1,13,NA,1,13,6,11,1,5,2,2,1,1.91,1.93
"2023-09-19 16:00:00",12.6,49,37,15,11,16,11,11,25,13,9,15,NA,11,5,8,NA,13,14,15,49,37,52,18,13,20,11,10,NA,5,NA,1,4,9,13,11,23,13,8,3,NA,12,16,14,14,4,21,4,6,18,2,15,NA,2,14,5,21,6,6,2,6,1,2.85,1.75
"2023-09-19 17:00:00",19.9,63,51,20,16,15,18,12,16,16,12,17,NA,17,9,10,NA,14,14,11,37,30,49,16,12,19,10,20,NA,4,NA,1,4,14,13,11,26,16,16,4,NA,13,17,15,14,5,21,3,6,12,1,15,NA,3,18,5,20,6,5,2,6,1,4.09,NA
"2023-09-19 18:00:00",15.9,56,48,20,14,11,16,10,13,18,13,14,NA,15,9,17,NA,14,20,11,29,39,51,24,9,15,11,23,NA,6,NA,1,9,12,17,15,26,14,12,3,NA,9,17,14,13,4,25,4,6,10,1,19,NA,4,22,6,13,6,4,2,2,1,2.06,1.95
"2023-09-19 19:00:00",15.7,24,18,15,8,7,12,11,8,16,8,11,NA,9,9,12,NA,18,24,8,25,32,41,15,29,18,22,27,NA,10,NA,6,6,11,19,20,15,23,16,3,NA,8,15,14,10,9,16,4,6,14,2,9,NA,3,20,5,14,23,4,2,4,1,2.08,2.6
"2023-09-19 20:00:00",13.9,32,16,20,18,8,18,7,7,18,12,10,NA,11,7,21,NA,20,24,11,23,27,34,21,26,17,31,22,13,13,NA,6,5,9,16,15,11,19,16,3,NA,7,15,15,8,9,16,5,5,13,1,8,NA,2,17,5,10,17,6,2,9,1,2.05,1.48
"2023-09-19 21:00:00",20.7,20,10,13,14,4,18,9,7,19,10,10,NA,11,6,10,NA,28,18,11,10,18,32,17,15,12,27,9,12,11,NA,14,6,7,11,13,7,20,15,3,NA,8,18,15,8,10,13,5,4,8,1,5,NA,2,16,5,4,1,4,1,10,1,2.94,3.18
"2023-09-19 22:00:00",23.2,15,9,15,7,7,30,9,6,15,9,10,NA,11,6,9,NA,22,15,13,13,18,28,14,30,17,25,21,6,7,NA,9,7,8,7,10,3,9,9,3,NA,10,19,13,12,15,12,5,4,12,2,6,NA,1,15,7,4,1,3,1,6,1,2.26,4.64
"2023-09-19 23:00:00",34.6,19,15,12,8,9,13,13,10,9,6,16,NA,10,6,9,NA,16,12,12,10,13,21,14,29,24,20,13,6,10,NA,7,3,4,6,5,2,4,6,7,NA,6,14,14,9,8,16,4,2,15,3,6,NA,1,12,10,3,1,5,2,4,1,1.99,2.07
"2023-09-20 00:00:00",29.1,16,17,9,5,10,11,20,13,7,2,14,NA,12,8,11,NA,12,12,9,14,9,18,11,20,19,18,19,9,11,NA,4,3,2,4,4,2,2,2,3,NA,NA,13,11,7,3,11,3,1,9,2,5,NA,1,11,7,3,3,5,4,4,2,1.95,5.6
"2023-09-20 01:00:00",24.4,19,13,8,6,9,6,16,14,12,5,13,NA,13,9,14,NA,10,12,7,13,7,11,9,19,15,20,23,7,4,NA,7,4,2,3,5,1,3,4,3,NA,NA,11,10,6,2,15,3,1,6,1,3,NA,1,16,5,5,20,6,3,5,1,2.19,1.47
"2023-09-20 02:00:00",23.5,15,11,8,8,8,7,17,11,9,5,11,NA,13,7,19,NA,6,7,5,16,6,10,5,19,10,18,25,7,7,NA,8,4,4,7,6,2,3,5,3,NA,NA,12,11,4,3,10,3,1,9,1,7,NA,1,12,5,4,16,7,4,4,1,2.21,1.03
"2023-09-20 03:00:00",24.4,17,10,8,5,5,9,23,7,8,1,17,NA,15,6,23,NA,3,12,10,25,14,15,21,30,17,19,36,10,8,NA,7,5,5,8,11,4,5,13,8,NA,NA,11,11,4,6,12,2,1,11,1,4,NA,1,9,5,5,2,5,1,9,1,2.14,1.27
"2023-09-20 04:00:00",36,22,13,7,6,18,9,24,16,12,1,12,NA,12,5,15,NA,11,31,18,25,25,22,15,37,28,22,26,10,6,NA,9,8,10,21,14,7,15,11,7,NA,NA,14,12,4,9,15,3,1,14,1,4,NA,1,13,5,11,8,5,1,21,1,2.02,1.08
"2023-09-20 05:00:00",35.8,49,29,29,28,24,37,46,33,21,9,38,NA,26,12,15,NA,29,24,19,42,42,39,37,40,36,32,34,16,10,NA,6,14,22,24,22,11,29,29,4,NA,NA,18,12,5,14,25,3,1,15,1,5,NA,1,23,9,24,3,4,1,24,2,2.19,0.89
"2023-09-20 06:00:00",29.9,62,55,51,39,37,44,52,49,51,7,42,NA,29,11,20,NA,42,31,26,45,65,52,41,51,53,57,29,36,41,NA,11,12,30,22,25,12,43,31,11,NA,NA,30,13,7,26,26,4,1,22,1,12,NA,1,26,9,24,4,5,2,20,2,2.21,1.59
"2023-09-20 07:00:00",36.6,50,40,36,17,32,36,49,36,22,4,38,NA,18,12,24,NA,38,44,17,49,41,40,41,39,35,48,42,20,29,NA,27,16,28,26,22,8,41,32,20,NA,NA,26,14,15,13,24,3,1,15,1,11,NA,1,21,7,19,3,5,2,17,2,2.78,1.12
"2023-09-20 08:00:00",33.4,26,24,22,15,29,19,48,21,21,5,37,NA,19,8,38,NA,12,33,15,42,27,NA,24,26,21,33,45,9,8,NA,10,12,16,15,15,NA,34,18,21,NA,NA,17,12,NA,20,23,3,1,16,3,9,NA,1,19,6,12,2,4,1,16,1,2.31,1.02
"2023-09-20 09:00:00",24.7,28,22,12,8,17,15,30,14,9,4,25,NA,39,15,49,NA,5,15,14,30,28,NA,8,22,18,15,29,10,3,NA,7,9,11,7,13,NA,18,8,19,NA,NA,9,10,NA,15,20,4,2,9,2,8,NA,1,17,6,10,1,4,1,9,1,1.59,0.93
"2023-09-20 10:00:00",30.6,34,32,13,9,19,17,19,19,10,3,20,NA,21,15,29,NA,7,12,12,23,24,NA,7,20,15,11,24,7,8,NA,6,6,9,9,10,NA,11,NA,17,NA,NA,6,9,NA,9,21,2,1,11,1,10,NA,1,10,7,9,1,4,1,6,1,1.56,0.92
"2023-09-20 11:00:00",23.1,26,29,16,15,21,17,24,26,11,8,24,NA,11,6,17,NA,6,18,19,17,17,NA,10,11,11,9,13,5,3,NA,2,7,10,8,14,NA,10,NA,12,NA,NA,5,4,5,7,21,3,1,14,1,12,NA,1,9,6,8,1,4,1,4,1,1.99,0.95
"2023-09-20 12:00:00",21.4,26,21,14,12,20,12,20,22,11,8,17,NA,11,6,18,NA,5,15,18,19,19,35,13,14,18,10,12,5,2,NA,1,8,9,5,9,NA,11,NA,11,NA,NA,3,5,3,6,18,2,1,17,2,6,NA,1,7,7,5,1,4,1,4,1,2.1,0.61
